orgid,siteId,schoolYear,studentId,date,status,transferStatus,strands.0.strandId,strands.0.scores.0.scoreId,strands.0.scores.0.value,strands.0.scores.1.scoreId,strands.0.scores.1.value,strands.0.scores.2.scoreId,strands.0.scores.2.value,strands.0.scores.3.scoreId,strands.0.scores.3.value,strands.0.scores.4.scoreId,strands.0.scores.4.value,strands.0.scores.5.scoreId,strands.0.scores.5.value,strands.1.strandId,strands.1.scores.0.scoreId,strands.1.scores.0.value,strands.1.scores.1.scoreId,strands.1.scores.1.value,strands.1.scores.2.scoreId,strands.1.scores.2.value,strands.1.scores.3.scoreId,strands.1.scores.3.value,strands.1.scores.4.scoreId,strands.1.scores.4.value,strands.1.scores.5.scoreId,strands.1.scores.5.value,strands.1.scores.6.scoreId,strands.1.scores.6.value,strands.1.data.passage_id,strands.1.data.total_words,strands.1.data.errors_per_minute,strands.1.data.correct_per_minute,strands.1.data.accuracy,strands.1.data.number_correct,strands.1.data.number_errors,strands.1.data.assessor_notes,strands.1.data.expression_rating,strands.2.strandId,strands.2.scores.0.scoreId,strands.2.scores.0.value,strands.2.scores.1.scoreId,strands.2.scores.1.value,strands.2.scores.2.scoreId,strands.2.scores.2.value,strands.2.scores.3.scoreId,strands.2.scores.3.value,strands.2.scores.4.scoreId,strands.2.scores.4.value,strands.2.scores.5.scoreId,strands.2.scores.5.value,strands.2.scores.6.scoreId,strands.2.scores.6.value,strands.2.data.passage_id,strands.2.data.total_words,strands.2.data.errors_per_minute,strands.2.data.correct_per_minute,strands.2.data.accuracy,strands.2.data.number_correct,strands.2.data.number_errors,strands.2.data.assessor_notes,strands.2.data.expression_rating,strands.3.strandId,strands.3.scores.0.scoreId,strands.3.scores.0.value,strands.3.scores.1.scoreId,strands.3.scores.1.value,strands.3.scores.2.scoreId,strands.3.scores.2.value,strands.3.scores.3.scoreId,strands.3.scores.3.value,strands.3.scores.4.scoreId,strands.3.scores.4.value,strands.3.scores.5.scoreId,strands.3.scores.5.value,strands.3.scores.6.scoreId,strands.3.scores.6.value,strands.3.data.passage_id,strands.3.data.total_words,strands.3.data.errors_per_minute,strands.3.data.correct_per_minute,strands.3.data.accuracy,strands.3.data.number_correct,strands.3.data.number_errors,strands.3.data.assessor_notes,strands.3.data.expression_rating,type,takenOutsideWindow,allowRetake,benchmarkScheduleId,created.by,created.on,created.date,lastModified.by,lastModified.on,lastModified.date,importRecordId,receivedDate,summaryData.summary_errors_per_minute,summaryData.summary_correct_per_minute,summaryData.summary_accuracy,summaryData.summary_number_correct,summaryData.summary_number_errors,summaryData.summary_assessor_notes,summaryData.passageNumber,rulesEventUpdateProcessed
MN4sihVflLwk0DKzO,bXGuRv5twohEGzhzk,2017,4fCnifSqziWv2wJmv,2017-01-08T00:00:00.000-0500,COMPLETE,COMPLETE,overall_strand,overall_strand:summary_number_correct,115,overall_strand:summary_number_errors,1,overall_strand:summary_correct_per_minute,115,overall_strand:summary_errors_per_minute,1,overall_strand:summary_accuracy,99.14,overall_strand:summary_assessor_notes,,passage1,passage1:total_words,116,passage1:errors_per_minute,1,passage1:correct_per_minute,115,passage1:accuracy,99,passage1:number_correct,115,passage1:number_errors,1,passage1:scaled_score,,0f8b88,116,1,115,99,115,1, , ,passage2,passage2:total_words,116,passage2:errors_per_minute,1,passage2:correct_per_minute,115,passage2:accuracy,99,passage2:number_correct,115,passage2:number_errors,1,passage2:scaled_score,,098916,116,1,115,99,115,1, , ,passage3,passage3:total_words,116,passage3:errors_per_minute,1,passage3:correct_per_minute,115,passage3:accuracy,99,passage3:number_correct,115,passage3:number_errors,1,passage3:scaled_score,,08256b,116,1,115,99,115,1, , ,benchmark,FALSE,FALSE,gs7fvM4tw6zjYsKHs,5SrivwHdwcx9NMY4s,1.46186E+12,2016-04-28T11:46:38.331-0500,IMPORTUser,1.46343E+12,2016-05-16T14:03:43.066-0500,vKAAoqS66Yc8bE6rL,2016-05-16T14:03:43.032-0500,1,115,99,115,1,Passage 1 Note: ; Passage 2 Note: ; Passage 3 Note: ,1,TRUE
MN4sihVflLwk0DKzO,bXGuRv5twohEGzhzk,2017,5k2ZgP6E9m4vJv3rB,2017-01-08T00:00:00.000-0500,COMPLETE,COMPLETE,overall_strand,overall_strand:summary_number_correct,62,overall_strand:summary_number_errors,3,overall_strand:summary_correct_per_minute,62,overall_strand:summary_errors_per_minute,3,overall_strand:summary_accuracy,95.38,overall_strand:summary_assessor_notes,,passage1,passage1:total_words,65,passage1:errors_per_minute,3,passage1:correct_per_minute,62,passage1:accuracy,95,passage1:number_correct,62,passage1:number_errors,3,passage1:scaled_score,,0f8b88,65,3,62,95,62,3, , ,passage2,passage2:total_words,65,passage2:errors_per_minute,3,passage2:correct_per_minute,62,passage2:accuracy,95,passage2:number_correct,62,passage2:number_errors,3,passage2:scaled_score,,098916,65,3,62,95,62,3, , ,passage3,passage3:total_words,65,passage3:errors_per_minute,3,passage3:correct_per_minute,62,passage3:accuracy,95,passage3:number_correct,62,passage3:number_errors,3,passage3:scaled_score,,08256b,65,3,62,95,62,3, , ,benchmark,FALSE,FALSE,gs7fvM4tw6zjYsKHs,5SrivwHdwcx9NMY4s,1.46186E+12,2016-04-28T11:46:38.331-0500,IMPORTUser,1.46343E+12,2016-05-16T14:03:43.066-0500,vKAAoqS66Yc8bE6rL,2016-05-16T14:03:43.032-0500,3,62,95,62,3,Passage 1 Note: ; Passage 2 Note: ; Passage 3 Note: ,1,TRUE
MN4sihVflLwk0DKzO,bXGuRv5twohEGzhzk,2017,2497G2rp9DgFqp3Me,2017-01-08T00:00:00.000-0500,COMPLETE,COMPLETE,overall_strand,overall_strand:summary_number_correct,185,overall_strand:summary_number_errors,7,overall_strand:summary_correct_per_minute,185,overall_strand:summary_errors_per_minute,7,overall_strand:summary_accuracy,96.46,overall_strand:summary_assessor_notes,,passage1,passage1:total_words,192,passage1:errors_per_minute,7,passage1:correct_per_minute,185,passage1:accuracy,96,passage1:number_correct,185,passage1:number_errors,7,passage1:scaled_score,,0f8b88,192,7,185,96,185,7, , ,passage2,passage2:total_words,192,passage2:errors_per_minute,7,passage2:correct_per_minute,185,passage2:accuracy,96,passage2:number_correct,185,passage2:number_errors,7,passage2:scaled_score,,098916,192,7,185,96,185,7, , ,passage3,passage3:total_words,192,passage3:errors_per_minute,7,passage3:correct_per_minute,185,passage3:accuracy,96,passage3:number_correct,185,passage3:number_errors,7,passage3:scaled_score,,08256b,192,7,185,96,185,7, , ,benchmark,FALSE,FALSE,LTNAGzNCrGp54s4ND,5SrivwHdwcx9NMY4s,1.46186E+12,2016-04-28T11:46:38.331-0500,IMPORTUser,1.46343E+12,2016-05-16T14:03:43.066-0500,vKAAoqS66Yc8bE6rL,2016-05-16T14:03:43.032-0500,7,185,96,185,7,Passage 1 Note: ; Passage 2 Note: ; Passage 3 Note: ,1,TRUE
MN4sihVflLwk0DKzO,bXGuRv5twohEGzhzk,2017,GpYErfviMexPWAJmF,2017-01-08T00:00:00.000-0500,COMPLETE,COMPLETE,overall_strand,overall_strand:summary_number_correct,185,overall_strand:summary_number_errors,0,overall_strand:summary_correct_per_minute,185,overall_strand:summary_errors_per_minute,0,overall_strand:summary_accuracy,100,overall_strand:summary_assessor_notes,,passage1,passage1:total_words,185,passage1:errors_per_minute,0,passage1:correct_per_minute,185,passage1:accuracy,100,passage1:number_correct,185,passage1:number_errors,0,passage1:scaled_score,,0f8b88,185,0,185,100,185,0, , ,passage2,passage2:total_words,185,passage2:errors_per_minute,0,passage2:correct_per_minute,185,passage2:accuracy,100,passage2:number_correct,185,passage2:number_errors,0,passage2:scaled_score,,098916,185,0,185,100,185,0, , ,passage3,passage3:total_words,185,passage3:errors_per_minute,0,passage3:correct_per_minute,185,passage3:accuracy,100,passage3:number_correct,185,passage3:number_errors,0,passage3:scaled_score,,08256b,185,0,185,100,185,0, , ,benchmark,FALSE,FALSE,LTNAGzNCrGp54s4ND,5SrivwHdwcx9NMY4s,1.46186E+12,2016-04-28T11:46:38.331-0500,IMPORTUser,1.46343E+12,2016-05-16T14:03:43.066-0500,vKAAoqS66Yc8bE6rL,2016-05-16T14:03:43.032-0500,0,185,100,185,0,Passage 1 Note: ; Passage 2 Note: ; Passage 3 Note: ,1,TRUE
MN4sihVflLwk0DKzO,bXGuRv5twohEGzhzk,2017,9FS536e7LMvZgoaAt,2017-01-08T00:00:00.000-0500,COMPLETE,COMPLETE,overall_strand,overall_strand:summary_number_correct,185,overall_strand:summary_number_errors,0,overall_strand:summary_correct_per_minute,185,overall_strand:summary_errors_per_minute,0,overall_strand:summary_accuracy,100,overall_strand:summary_assessor_notes,,passage1,passage1:total_words,185,passage1:errors_per_minute,0,passage1:correct_per_minute,185,passage1:accuracy,100,passage1:number_correct,185,passage1:number_errors,0,passage1:scaled_score,,0f8b88,185,0,185,100,185,0, , ,passage2,passage2:total_words,185,passage2:errors_per_minute,0,passage2:correct_per_minute,185,passage2:accuracy,100,passage2:number_correct,185,passage2:number_errors,0,passage2:scaled_score,,098916,185,0,185,100,185,0, , ,passage3,passage3:total_words,185,passage3:errors_per_minute,0,passage3:correct_per_minute,185,passage3:accuracy,100,passage3:number_correct,185,passage3:number_errors,0,passage3:scaled_score,,08256b,185,0,185,100,185,0, , ,benchmark,FALSE,FALSE,LTNAGzNCrGp54s4ND,5SrivwHdwcx9NMY4s,1.46186E+12,2016-04-28T11:46:38.331-0500,IMPORTUser,1.46343E+12,2016-05-16T14:03:43.066-0500,vKAAoqS66Yc8bE6rL,2016-05-16T14:03:43.032-0500,0,185,100,185,0,Passage 1 Note: ; Passage 2 Note: ; Passage 3 Note: ,1,TRUE
MN4sihVflLwk0DKzO,bXGuRv5twohEGzhzk,2017,QjnmwfJjfYMxpFnvP,2017-01-08T00:00:00.000-0500,COMPLETE,COMPLETE,overall_strand,overall_strand:summary_number_correct,163,overall_strand:summary_number_errors,2,overall_strand:summary_correct_per_minute,163,overall_strand:summary_errors_per_minute,2,overall_strand:summary_accuracy,98.84,overall_strand:summary_assessor_notes,,passage1,passage1:total_words,165,passage1:errors_per_minute,2,passage1:correct_per_minute,163,passage1:accuracy,99,passage1:number_correct,163,passage1:number_errors,2,passage1:scaled_score,,0f8b88,165,2,163,99,163,2, , ,passage2,passage2:total_words,165,passage2:errors_per_minute,2,passage2:correct_per_minute,163,passage2:accuracy,99,passage2:number_correct,163,passage2:number_errors,2,passage2:scaled_score,,098916,165,2,163,99,163,2, , ,passage3,passage3:total_words,165,passage3:errors_per_minute,2,passage3:correct_per_minute,163,passage3:accuracy,99,passage3:number_correct,163,passage3:number_errors,2,passage3:scaled_score,,08256b,165,2,163,99,163,2, , ,benchmark,FALSE,FALSE,LTNAGzNCrGp54s4ND,5SrivwHdwcx9NMY4s,1.46186E+12,2016-04-28T11:46:38.331-0500,IMPORTUser,1.46343E+12,2016-05-16T14:03:43.066-0500,vKAAoqS66Yc8bE6rL,2016-05-16T14:03:43.032-0500,2,163,99,163,2,Passage 1 Note: ; Passage 2 Note: ; Passage 3 Note: ,1,TRUE
MN4sihVflLwk0DKzO,bXGuRv5twohEGzhzk,2017,CoLoY5SogK7FixM4b,2017-01-08T00:00:00.000-0500,COMPLETE,COMPLETE,overall_strand,overall_strand:summary_number_correct,148,overall_strand:summary_number_errors,6,overall_strand:summary_correct_per_minute,148,overall_strand:summary_errors_per_minute,6,overall_strand:summary_accuracy,96.1,overall_strand:summary_assessor_notes,,passage1,passage1:total_words,154,passage1:errors_per_minute,6,passage1:correct_per_minute,148,passage1:accuracy,96,passage1:number_correct,148,passage1:number_errors,6,passage1:scaled_score,,0f8b88,154,6,148,96,148,6, , ,passage2,passage2:total_words,154,passage2:errors_per_minute,6,passage2:correct_per_minute,148,passage2:accuracy,96,passage2:number_correct,148,passage2:number_errors,6,passage2:scaled_score,,098916,154,6,148,96,148,6, , ,passage3,passage3:total_words,154,passage3:errors_per_minute,6,passage3:correct_per_minute,148,passage3:accuracy,96,passage3:number_correct,148,passage3:number_errors,6,passage3:scaled_score,,08256b,154,6,148,96,148,6, , ,benchmark,FALSE,FALSE,LTNAGzNCrGp54s4ND,5SrivwHdwcx9NMY4s,1.46186E+12,2016-04-28T11:46:38.331-0500,IMPORTUser,1.46343E+12,2016-05-16T14:03:43.066-0500,vKAAoqS66Yc8bE6rL,2016-05-16T14:03:43.032-0500,6,148,96,148,6,Passage 1 Note: ; Passage 2 Note: ; Passage 3 Note: ,1,TRUE
MN4sihVflLwk0DKzO,bXGuRv5twohEGzhzk,2017,ypNKWbvJvmRnvonvn,2017-01-08T00:00:00.000-0500,COMPLETE,COMPLETE,overall_strand,overall_strand:summary_number_correct,99,overall_strand:summary_number_errors,1,overall_strand:summary_correct_per_minute,99,overall_strand:summary_errors_per_minute,1,overall_strand:summary_accuracy,99,overall_strand:summary_assessor_notes,,passage1,passage1:total_words,100,passage1:errors_per_minute,1,passage1:correct_per_minute,99,passage1:accuracy,99,passage1:number_correct,99,passage1:number_errors,1,passage1:scaled_score,,0f8b88,100,1,99,99,99,1, , ,passage2,passage2:total_words,100,passage2:errors_per_minute,1,passage2:correct_per_minute,99,passage2:accuracy,99,passage2:number_correct,99,passage2:number_errors,1,passage2:scaled_score,,098916,100,1,99,99,99,1, , ,passage3,passage3:total_words,100,passage3:errors_per_minute,1,passage3:correct_per_minute,99,passage3:accuracy,99,passage3:number_correct,99,passage3:number_errors,1,passage3:scaled_score,,08256b,100,1,99,99,99,1, , ,benchmark,FALSE,FALSE,LTNAGzNCrGp54s4ND,5SrivwHdwcx9NMY4s,1.46186E+12,2016-04-28T11:46:38.331-0500,IMPORTUser,1.46343E+12,2016-05-16T14:03:43.066-0500,vKAAoqS66Yc8bE6rL,2016-05-16T14:03:43.032-0500,1,99,99,99,1,Passage 1 Note: ; Passage 2 Note: ; Passage 3 Note: ,1,TRUE
MN4sihVflLwk0DKzO,bXGuRv5twohEGzhzk,2017,29Mtyuej7Hdo7EXai,2017-01-08T00:00:00.000-0500,COMPLETE,COMPLETE,overall_strand,overall_strand:summary_number_correct,161,overall_strand:summary_number_errors,1,overall_strand:summary_correct_per_minute,161,overall_strand:summary_errors_per_minute,1,overall_strand:summary_accuracy,99.18,overall_strand:summary_assessor_notes,,passage1,passage1:total_words,162,passage1:errors_per_minute,1,passage1:correct_per_minute,161,passage1:accuracy,99,passage1:number_correct,161,passage1:number_errors,1,passage1:scaled_score,,0f8b88,162,1,161,99,161,1, , ,passage2,passage2:total_words,162,passage2:errors_per_minute,1,passage2:correct_per_minute,161,passage2:accuracy,99,passage2:number_correct,161,passage2:number_errors,1,passage2:scaled_score,,098916,162,1,161,99,161,1, , ,passage3,passage3:total_words,162,passage3:errors_per_minute,1,passage3:correct_per_minute,161,passage3:accuracy,99,passage3:number_correct,161,passage3:number_errors,1,passage3:scaled_score,,08256b,162,1,161,99,161,1, , ,benchmark,FALSE,FALSE,Ljm5zXxjLnqrszgWf,5SrivwHdwcx9NMY4s,1.46186E+12,2016-04-28T11:46:38.331-0500,IMPORTUser,1.46343E+12,2016-05-16T14:03:43.066-0500,vKAAoqS66Yc8bE6rL,2016-05-16T14:03:43.032-0500,1,161,99,161,1,Passage 1 Note: ; Passage 2 Note: ; Passage 3 Note: ,1,TRUE
MN4sihVflLwk0DKzO,bXGuRv5twohEGzhzk,2017,GDW6NzgMs52hzWLfP,2017-01-08T00:00:00.000-0500,COMPLETE,COMPLETE,overall_strand,overall_strand:summary_number_correct,158,overall_strand:summary_number_errors,1,overall_strand:summary_correct_per_minute,158,overall_strand:summary_errors_per_minute,1,overall_strand:summary_accuracy,99.37,overall_strand:summary_assessor_notes,,passage1,passage1:total_words,159,passage1:errors_per_minute,1,passage1:correct_per_minute,158,passage1:accuracy,99,passage1:number_correct,158,passage1:number_errors,1,passage1:scaled_score,,0f8b88,159,1,158,99,158,1, , ,passage2,passage2:total_words,159,passage2:errors_per_minute,1,passage2:correct_per_minute,158,passage2:accuracy,99,passage2:number_correct,158,passage2:number_errors,1,passage2:scaled_score,,098916,159,1,158,99,158,1, , ,passage3,passage3:total_words,159,passage3:errors_per_minute,1,passage3:correct_per_minute,158,passage3:accuracy,99,passage3:number_correct,158,passage3:number_errors,1,passage3:scaled_score,,08256b,159,1,158,99,158,1, , ,benchmark,FALSE,FALSE,Ljm5zXxjLnqrszgWf,5SrivwHdwcx9NMY4s,1.46186E+12,2016-04-28T11:46:38.331-0500,IMPORTUser,1.46343E+12,2016-05-16T14:03:43.066-0500,vKAAoqS66Yc8bE6rL,2016-05-16T14:03:43.032-0500,1,158,99,158,1,Passage 1 Note: ; Passage 2 Note: ; Passage 3 Note: ,1,TRUE
MN4sihVflLwk0DKzO,bXGuRv5twohEGzhzk,2017,oknP7qam9c3Ak9zGj,2017-01-08T00:00:00.000-0500,COMPLETE,COMPLETE,overall_strand,overall_strand:summary_number_correct,162,overall_strand:summary_number_errors,3,overall_strand:summary_correct_per_minute,162,overall_strand:summary_errors_per_minute,3,overall_strand:summary_accuracy,98.19,overall_strand:summary_assessor_notes,,passage1,passage1:total_words,165,passage1:errors_per_minute,3,passage1:correct_per_minute,162,passage1:accuracy,98,passage1:number_correct,162,passage1:number_errors,3,passage1:scaled_score,,0f8b88,165,3,162,98,162,3, , ,passage2,passage2:total_words,165,passage2:errors_per_minute,3,passage2:correct_per_minute,162,passage2:accuracy,98,passage2:number_correct,162,passage2:number_errors,3,passage2:scaled_score,,098916,165,3,162,98,162,3, , ,passage3,passage3:total_words,165,passage3:errors_per_minute,3,passage3:correct_per_minute,162,passage3:accuracy,98,passage3:number_correct,162,passage3:number_errors,3,passage3:scaled_score,,08256b,165,3,162,98,162,3, , ,benchmark,FALSE,FALSE,Ljm5zXxjLnqrszgWf,5SrivwHdwcx9NMY4s,1.46186E+12,2016-04-28T11:46:38.331-0500,IMPORTUser,1.46343E+12,2016-05-16T14:03:43.066-0500,vKAAoqS66Yc8bE6rL,2016-05-16T14:03:43.032-0500,3,162,98,162,3,Passage 1 Note: ; Passage 2 Note: ; Passage 3 Note: ,1,TRUE
MN4sihVflLwk0DKzO,bXGuRv5twohEGzhzk,2017,TwD8sGZFJcQz2p6of,2017-01-08T00:00:00.000-0500,COMPLETE,COMPLETE,overall_strand,overall_strand:summary_number_correct,154,overall_strand:summary_number_errors,1,overall_strand:summary_correct_per_minute,154,overall_strand:summary_errors_per_minute,1,overall_strand:summary_accuracy,99.29,overall_strand:summary_assessor_notes,,passage1,passage1:total_words,155,passage1:errors_per_minute,1,passage1:correct_per_minute,154,passage1:accuracy,99,passage1:number_correct,154,passage1:number_errors,1,passage1:scaled_score,,0f8b88,155,1,154,99,154,1, , ,passage2,passage2:total_words,155,passage2:errors_per_minute,1,passage2:correct_per_minute,154,passage2:accuracy,99,passage2:number_correct,154,passage2:number_errors,1,passage2:scaled_score,,098916,155,1,154,99,154,1, , ,passage3,passage3:total_words,155,passage3:errors_per_minute,1,passage3:correct_per_minute,154,passage3:accuracy,99,passage3:number_correct,154,passage3:number_errors,1,passage3:scaled_score,,08256b,155,1,154,99,154,1, , ,benchmark,FALSE,FALSE,Ljm5zXxjLnqrszgWf,5SrivwHdwcx9NMY4s,1.46186E+12,2016-04-28T11:46:38.331-0500,IMPORTUser,1.46343E+12,2016-05-16T14:03:43.066-0500,vKAAoqS66Yc8bE6rL,2016-05-16T14:03:43.032-0500,1,154,99,154,1,Passage 1 Note: ; Passage 2 Note: ; Passage 3 Note: ,1,TRUE
MN4sihVflLwk0DKzO,bXGuRv5twohEGzhzk,2017,ogdFYNJriKS6kceAX,2017-01-08T00:00:00.000-0500,COMPLETE,COMPLETE,overall_strand,overall_strand:summary_number_correct,158,overall_strand:summary_number_errors,2,overall_strand:summary_correct_per_minute,158,overall_strand:summary_errors_per_minute,2,overall_strand:summary_accuracy,98.67,overall_strand:summary_assessor_notes,,passage1,passage1:total_words,160,passage1:errors_per_minute,2,passage1:correct_per_minute,158,passage1:accuracy,99,passage1:number_correct,158,passage1:number_errors,2,passage1:scaled_score,,0f8b88,160,2,158,99,158,2, , ,passage2,passage2:total_words,160,passage2:errors_per_minute,2,passage2:correct_per_minute,158,passage2:accuracy,99,passage2:number_correct,158,passage2:number_errors,2,passage2:scaled_score,,098916,160,2,158,99,158,2, , ,passage3,passage3:total_words,160,passage3:errors_per_minute,2,passage3:correct_per_minute,158,passage3:accuracy,99,passage3:number_correct,158,passage3:number_errors,2,passage3:scaled_score,,08256b,160,2,158,99,158,2, , ,benchmark,FALSE,FALSE,Ljm5zXxjLnqrszgWf,5SrivwHdwcx9NMY4s,1.46186E+12,2016-04-28T11:46:38.331-0500,IMPORTUser,1.46343E+12,2016-05-16T14:03:43.066-0500,vKAAoqS66Yc8bE6rL,2016-05-16T14:03:43.032-0500,2,158,99,158,2,Passage 1 Note: ; Passage 2 Note: ; Passage 3 Note: ,1,TRUE
MN4sihVflLwk0DKzO,bXGuRv5twohEGzhzk,2017,4v5bwJCygjjWkoLYq,2017-01-08T00:00:00.000-0500,COMPLETE,COMPLETE,overall_strand,overall_strand:summary_number_correct,152,overall_strand:summary_number_errors,0,overall_strand:summary_correct_per_minute,152,overall_strand:summary_errors_per_minute,0,overall_strand:summary_accuracy,100,overall_strand:summary_assessor_notes,,passage1,passage1:total_words,152,passage1:errors_per_minute,0,passage1:correct_per_minute,152,passage1:accuracy,100,passage1:number_correct,152,passage1:number_errors,0,passage1:scaled_score,,0f8b88,152,0,152,100,152,0, , ,passage2,passage2:total_words,152,passage2:errors_per_minute,0,passage2:correct_per_minute,152,passage2:accuracy,100,passage2:number_correct,152,passage2:number_errors,0,passage2:scaled_score,,098916,152,0,152,100,152,0, , ,passage3,passage3:total_words,152,passage3:errors_per_minute,0,passage3:correct_per_minute,152,passage3:accuracy,100,passage3:number_correct,152,passage3:number_errors,0,passage3:scaled_score,,08256b,152,0,152,100,152,0, , ,benchmark,FALSE,FALSE,Ljm5zXxjLnqrszgWf,5SrivwHdwcx9NMY4s,1.46186E+12,2016-04-28T11:46:38.331-0500,IMPORTUser,1.46343E+12,2016-05-16T14:03:43.066-0500,vKAAoqS66Yc8bE6rL,2016-05-16T14:03:43.032-0500,0,152,100,152,0,Passage 1 Note: ; Passage 2 Note: ; Passage 3 Note: ,1,TRUE
MN4sihVflLwk0DKzO,bXGuRv5twohEGzhzk,2017,jjkwfB34g4cHiafqy,2017-01-08T00:00:00.000-0500,COMPLETE,COMPLETE,overall_strand,overall_strand:summary_number_correct,194,overall_strand:summary_number_errors,3,overall_strand:summary_correct_per_minute,194,overall_strand:summary_errors_per_minute,3,overall_strand:summary_accuracy,98.57,overall_strand:summary_assessor_notes,,passage1,passage1:total_words,197,passage1:errors_per_minute,3,passage1:correct_per_minute,194,passage1:accuracy,99,passage1:number_correct,194,passage1:number_errors,3,passage1:scaled_score,,0f8b88,197,3,194,99,194,3, , ,passage2,passage2:total_words,197,passage2:errors_per_minute,3,passage2:correct_per_minute,194,passage2:accuracy,99,passage2:number_correct,194,passage2:number_errors,3,passage2:scaled_score,,098916,197,3,194,99,194,3, , ,passage3,passage3:total_words,197,passage3:errors_per_minute,3,passage3:correct_per_minute,194,passage3:accuracy,99,passage3:number_correct,194,passage3:number_errors,3,passage3:scaled_score,,08256b,197,3,194,99,194,3, , ,benchmark,FALSE,FALSE,Ljm5zXxjLnqrszgWf,5SrivwHdwcx9NMY4s,1.46186E+12,2016-04-28T11:46:38.331-0500,IMPORTUser,1.46343E+12,2016-05-16T14:03:43.066-0500,vKAAoqS66Yc8bE6rL,2016-05-16T14:03:43.032-0500,3,194,99,194,3,Passage 1 Note: ; Passage 2 Note: ; Passage 3 Note: ,1,TRUE
MN4sihVflLwk0DKzO,bXGuRv5twohEGzhzk,2017,tkK2YMHioGi9vJiC7,2017-01-08T00:00:00.000-0500,COMPLETE,COMPLETE,overall_strand,overall_strand:summary_number_correct,186,overall_strand:summary_number_errors,0,overall_strand:summary_correct_per_minute,186,overall_strand:summary_errors_per_minute,0,overall_strand:summary_accuracy,100,overall_strand:summary_assessor_notes,,passage1,passage1:total_words,186,passage1:errors_per_minute,0,passage1:correct_per_minute,186,passage1:accuracy,100,passage1:number_correct,186,passage1:number_errors,0,passage1:scaled_score,,0f8b88,186,0,186,100,186,0, , ,passage2,passage2:total_words,186,passage2:errors_per_minute,0,passage2:correct_per_minute,186,passage2:accuracy,100,passage2:number_correct,186,passage2:number_errors,0,passage2:scaled_score,,098916,186,0,186,100,186,0, , ,passage3,passage3:total_words,186,passage3:errors_per_minute,0,passage3:correct_per_minute,186,passage3:accuracy,100,passage3:number_correct,186,passage3:number_errors,0,passage3:scaled_score,,08256b,186,0,186,100,186,0, , ,benchmark,FALSE,FALSE,Ljm5zXxjLnqrszgWf,5SrivwHdwcx9NMY4s,1.46186E+12,2016-04-28T11:46:38.331-0500,IMPORTUser,1.46343E+12,2016-05-16T14:03:43.066-0500,vKAAoqS66Yc8bE6rL,2016-05-16T14:03:43.032-0500,0,186,100,186,0,Passage 1 Note: ; Passage 2 Note: ; Passage 3 Note: ,1,TRUE
MN4sihVflLwk0DKzO,bXGuRv5twohEGzhzk,2017,W855WfRv6NLc26esQ,2017-01-08T00:00:00.000-0500,COMPLETE,COMPLETE,overall_strand,overall_strand:summary_number_correct,137,overall_strand:summary_number_errors,0,overall_strand:summary_correct_per_minute,137,overall_strand:summary_errors_per_minute,0,overall_strand:summary_accuracy,100,overall_strand:summary_assessor_notes,,passage1,passage1:total_words,137,passage1:errors_per_minute,0,passage1:correct_per_minute,137,passage1:accuracy,100,passage1:number_correct,137,passage1:number_errors,0,passage1:scaled_score,,0f8b88,137,0,137,100,137,0, , ,passage2,passage2:total_words,137,passage2:errors_per_minute,0,passage2:correct_per_minute,137,passage2:accuracy,100,passage2:number_correct,137,passage2:number_errors,0,passage2:scaled_score,,098916,137,0,137,100,137,0, , ,passage3,passage3:total_words,137,passage3:errors_per_minute,0,passage3:correct_per_minute,137,passage3:accuracy,100,passage3:number_correct,137,passage3:number_errors,0,passage3:scaled_score,,08256b,137,0,137,100,137,0, , ,benchmark,FALSE,FALSE,Ljm5zXxjLnqrszgWf,5SrivwHdwcx9NMY4s,1.46186E+12,2016-04-28T11:46:38.331-0500,IMPORTUser,1.46343E+12,2016-05-16T14:03:43.066-0500,vKAAoqS66Yc8bE6rL,2016-05-16T14:03:43.032-0500,0,137,100,137,0,Passage 1 Note: ; Passage 2 Note: ; Passage 3 Note: ,1,TRUE
